Permit #,Establishment Name,Address,Date,Inspection Type,Food or Retail,Score,Violations,ScrapeDate,Page,Table,SourceFile,Category,Violation Code,Violation Explanation
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2024-10-16,FOLLOWUP,FOOD,99.0,17,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2024-10-16,REGULAR,FOOD,92.0,6,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2024-10-16,REGULAR,FOOD,92.0,17,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2024-10-16,REGULAR,FOOD,92.0,22,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,22,Proper hot holding temperatures
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2024-10-16,REGULAR,FOOD,92.0,29,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2025-03-12,REGULAR,FOOD,95.0,18,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2025-03-12,REGULAR,FOOD,95.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,2025-03-27,FOLLOWUP,FOOD,98.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,2,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,2,Certified food protection manager
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,10,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,21,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,22,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,22,Proper hot holding temperatures
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,43,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,44,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-09-19,REGULAR,FOOD,88.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2024-10-04,FOLLOWUP,FOOD,99.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-03-17,REGULAR,FOOD,92.0,18,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-03-17,REGULAR,FOOD,92.0,25,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-03-17,REGULAR,FOOD,92.0,34,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,34,Proper cooling methods used; adequate equipment for temperature control
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-03-17,REGULAR,FOOD,92.0,38,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-03-17,REGULAR,FOOD,92.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
43118,SBARRO'S ITALIAN EATERY,FAYETTE MALL,2025-04-09,FOLLOWUP,FOOD,99.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
65273,SCAPA AT LAFAYETTE,400 LAFAYETTE AVE,2024-09-10,REGULAR,FOOD,100.0,,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
65273,SCAPA AT LAFAYETTE,400 LAFAYETTE AVE,2025-01-30,REGULAR,FOOD,100.0,,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-09-17,REGULAR,FOOD,96.0,1,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-09-17,REGULAR,FOOD,96.0,39,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-09-17,REGULAR,FOOD,96.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-10-02,FOLLOWUP,FOOD,97.0,1,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-10-02,FOLLOWUP,FOOD,97.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-10-09,FOLLOWUP,FOOD,97.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,2024-10-09,FOLLOWUP,FOOD,97.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-09-17,REGULAR,FOOD,94.0,25,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-09-17,REGULAR,FOOD,94.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-09-17,REGULAR,FOOD,94.0,47,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,47,Gloves used properly
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-09-17,REGULAR,FOOD,94.0,50,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-10-01,FOLLOWUP,FOOD,98.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2024-10-01,FOLLOWUP,FOOD,98.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2025-04-02,REGULAR,FOOD,95.0,38,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2025-04-02,REGULAR,FOOD,95.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2025-04-02,REGULAR,FOOD,95.0,50,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,2025-04-02,REGULAR,FOOD,95.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2024-12-03,REGULAR,FOOD,95.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2024-12-03,REGULAR,FOOD,95.0,44,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2024-12-03,REGULAR,FOOD,95.0,45,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2024-12-03,REGULAR,FOOD,95.0,51,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2024-12-03,REGULAR,FOOD,95.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,6,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,8,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,10,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,18,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,21,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,25,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,29,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,36,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,36,Approved thawing methods used
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,50,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
88003,SCHOOL RESTAURANT,163 W SHORT STREET,2025-06-20,REGULAR,FOOD,79.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,6,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,8,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,9,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,9,No bare hand contact with ready-to-eat foods or approved alternate method followed
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,18,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,51,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,REGULAR,FOOD,86.0,52,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",52,Plumbing installed; proper backflow devices
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,FOLLOWUP,FOOD,98.0,40,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,2024-11-21,FOLLOWUP,FOOD,98.0,51,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
124904,SEASONS CATERING,333 NORTH ASHLAND AVE SUITE 130,2025-04-14,REGULAR,FOOD,100.0,,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
69423,SECOND PRESBYTERIAN CHURCH,460 E. MAIN STREET,2024-09-11,REGULAR,FOOD,97.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
69423,SECOND PRESBYTERIAN CHURCH,460 E. MAIN STREET,2024-09-11,REGULAR,FOOD,97.0,50,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
69423,SECOND PRESBYTERIAN CHURCH,460 E. MAIN STREET,2025-03-10,REGULAR,FOOD,100.0,,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,FOLLOWUP,FOOD,96.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,FOLLOWUP,FOOD,96.0,51,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,FOLLOWUP,FOOD,96.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,REGULAR,FOOD,92.0,6,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,REGULAR,FOOD,92.0,25,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,REGULAR,FOOD,92.0,48,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,REGULAR,FOOD,92.0,51,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2024-10-02,REGULAR,FOOD,92.0,56,2025-10-06,62,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,FOLLOWUP,FOOD,95.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,FOLLOWUP,FOOD,95.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,FOLLOWUP,FOOD,95.0,49,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,FOLLOWUP,FOOD,95.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,REGULAR,FOOD,93.0,25,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,REGULAR,FOOD,93.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,REGULAR,FOOD,93.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,REGULAR,FOOD,93.0,49,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,2025-02-05,REGULAR,FOOD,93.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-10-28,REGULAR,FOOD,94.0,18,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-10-28,REGULAR,FOOD,94.0,45,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-10-28,REGULAR,FOOD,94.0,51,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-10-28,REGULAR,FOOD,94.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-11-11,FOLLOWUP,FOOD,98.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2024-11-11,FOLLOWUP,FOOD,98.0,51,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-02-21,REGULAR,FOOD,90.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-02-21,REGULAR,FOOD,90.0,21,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-02-21,REGULAR,FOOD,90.0,22,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,22,Proper hot holding temperatures
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-02-21,REGULAR,FOOD,90.0,23,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,23,Proper cooling time and temperature
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-03-10,FOLLOWUP,FOOD,94.0,23,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,23,Proper cooling time and temperature
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-03-10,FOLLOWUP,FOOD,94.0,24,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,24,Time as a public health control: procedures and records
113534,SEDONA TAPHOUSE NORTH,1950 NEWTOWN PIKE,2025-03-10,FOLLOWUP,FOOD,94.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,15,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,15,Food separated and protected
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,46,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,50,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-07-16,FOLLOWUP,RETAIL,91.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-11-06,REGULAR,RETAIL,92.0,1,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
